97
83
76
87
74
93
96
86
89
80
94
83
84
96
94
73
96
81
88
71
87
96
77
69
89
83
87
76
84
95
79
86
82
96
114
90
85
78
65
85
70
88
98
86
95
89
91
86
87
89
109
89
80
107
80
89
93
105
110
81
69
74
91
102
68
87
98
90
85
76
81
90
95
91
95
92
99
88
94
108
84
77
81
85
102
95
96
71
96
91
94
95
90
97
84
89
80
91
92
89
